dataset,task,n_samples,n_features,grouped,status,model,bal_acc,auc,brier,mcc,repeat,fold,mae,r2,spearman
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.0768681904761904,1.0,13,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7,0.9333333333333332,0.1104047906111111,0.5773502691896257,13,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.5666666666666667,0.7333333333333334,0.1874048464376417,0.1924500897298752,13,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.0901836,1.0,13,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.6666666666666666,0.9523809523809524,0.1084458765037373,0.5291502622129182,14,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.84375,0.95,0.151939444788452,0.5863019699779286,14,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.9666666666666668,1.0,0.1272018,0.8819171036881969,14,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.6,0.7333333333333334,0.178595686723356,0.3973597071195132,14,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.0874168643541964,1.0,14,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7976190476190477,0.880952380952381,0.1586381849619774,0.5124500385567424,15,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.0522247619047619,1.0,15,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.6000000000000001,0.6266666666666667,0.1908716630204082,0.2,15,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.1081642,1.0,15,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.6,0.8800000000000001,0.3005031999999999,0.3333333333333333,15,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.5833333333333334,0.8849206349206349,0.1341844444444444,0.3668996928526714,16,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.84375,0.95,0.151939444788452,0.5863019699779286,16,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.6000000000000001,0.6266666666666667,0.1908716630204082,0.2,16,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.1081642,1.0,16,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.0598913076226456,1.0,16,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7976190476190477,0.9126984126984128,0.1718788696138826,0.5124500385567424,17,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7,0.975,0.0855398012434462,0.5803810000880093,17,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.9666666666666668,1.0,0.1272018,0.8819171036881969,17,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.6,0.7066666666666667,0.1767244458176305,0.3973597071195132,17,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.0598913076226456,1.0,17,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.9166666666666669,1.0,0.0520066666666666,0.8918825850158447,18,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.84375,0.95,0.151939444788452,0.5863019699779286,18,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7,0.8,0.1337812,0.5773502691896257,18,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.5666666666666667,0.7,0.1941888,0.1924500897298752,18,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.9,1.0,0.111751096514264,0.816496580927726,18,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.5833333333333334,0.9206349206349206,0.1312459808108051,0.3668996928526714,19,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.0768681904761904,1.0,19,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,1.0,1.0,0.072698,1.0,19,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7,0.9333333333333332,0.2614006774071065,0.3779644730092272,19,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7,1.0,0.1844984716851282,0.5,19,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.9166666666666669,0.992063492063492,0.0653482673744598,0.8918825850158447,20,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.7,0.9625,0.0857304761904761,0.5803810000880093,20,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.8666666666666667,0.8400000000000001,0.1809902796319295,0.6382847385042254,20,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.6,0.6933333333333334,0.179518,0.3973597071195132,20,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,rf,0.5,0.88,0.2607735272607709,0.0,20,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857142,0.8015873015873015,0.186444638344863,0.3779644730092272,1,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.7375,0.1792908624587471,0.0,1,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.9466666666666668,0.3201075995311964,0.0,1,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6666666666666666,0.76,0.1536794388316374,0.3026137663344012,1,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.1999999999999999,0.2848596319367659,0.0,1,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8928571428571428,0.992063492063492,0.077797087836971,0.7857142857142857,2,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.71875,0.95,0.2422854068895111,0.3952847075210474,2,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7333333333333334,0.8266666666666667,0.2093173502491848,0.4061811972299616,2,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7,0.8400000000000001,0.1728286504032588,0.3779644730092272,2,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8,1.0,0.1505858040800475,0.6546536707079772,2,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7857142857142857,0.9444444444444444,0.2166693062702794,0.4780914437337575,3,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.71875,0.95,0.2422854068895111,0.3952847075210474,3,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8333333333333333,1.0,0.1806775394613083,0.5773502691896257,3,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8666666666666667,0.9066666666666668,0.1679407405449174,0.6382847385042254,3,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8,0.6799999999999999,0.2435753422307547,0.6546536707079772,3,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7857142857142857,0.9444444444444444,0.2166693062702794,0.4780914437337575,4,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.71875,0.95,0.2422854068895111,0.3952847075210474,4,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7333333333333334,0.84,0.2453151720729668,0.4236592728681617,4,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.56,0.1954147285048806,0.0,4,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.3,0.16,0.2751063837721568,-0.408248290463863,4,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857143,0.9603174603174603,0.2681025972969448,0.3779644730092272,5,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.86875,0.975,0.0839009371413273,0.7375,5,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7333333333333334,0.84,0.2453151720729668,0.4236592728681617,5,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6666666666666666,0.76,0.1536794388316374,0.3026137663344012,5,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.4,0.3244119835602371,0.0,5,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8214285714285714,0.9603174603174603,0.1150902407152082,0.5669467095138409,6,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.45,0.375,0.2682172190760267,-0.0852802865422441,6,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9666666666666668,1.0,0.1081252941065351,0.8819171036881969,6,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8333333333333333,1.0,0.1547407735369986,0.5773502691896257,6,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.3,0.16,0.2751063837721568,-0.408248290463863,6,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8928571428571428,0.992063492063492,0.077797087836971,0.7857142857142857,7,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.875,0.9625,0.1061367583991679,0.6454972243679028,7,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7,0.8400000000000001,0.1728286504032588,0.3779644730092272,7,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8333333333333333,0.8533333333333333,0.1475552219855255,0.5773502691896257,7,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8,0.6799999999999999,0.2435753422307547,0.6546536707079772,7,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857143,0.9603174603174603,0.2681025972969448,0.3779644730092272,8,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.45,0.375,0.2682172190760267,-0.0852802865422441,8,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8666666666666667,0.9466666666666668,0.1409203065768819,0.6382847385042254,8,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9666666666666668,1.0,0.1081252941065351,0.8819171036881969,8,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.1999999999999999,0.2848596319367659,0.0,8,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857143,0.9603174603174603,0.2682950153734002,0.3779644730092272,9,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6,0.95,0.1635415869354626,0.4,9,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.5066666666666667,0.2640926223651552,0.0,9,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8666666666666667,0.9066666666666668,0.1679407405449174,0.6382847385042254,9,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9,0.96,0.1610454503793332,0.816496580927726,9,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7380952380952381,0.9603174603174603,0.2676618555635597,0.4099600308453939,10,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.875,0.9625,0.1061776243439516,0.6454972243679028,10,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8666666666666667,0.9466666666666668,0.1409203065768819,0.6382847385042254,10,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6,0.6,0.1794835856423497,0.3973597071195132,10,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9,0.96,0.1610454503793332,0.816496580927726,10,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857143,0.9603174603174603,0.2681025972969448,0.3779644730092272,11,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.7375,0.1792908624587471,0.0,11,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.52,0.2638495388912685,0.0,11,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8666666666666667,0.9066666666666668,0.1679407405449174,0.6382847385042254,11,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.3,0.16,0.2751063837721568,-0.408248290463863,11,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7380952380952381,0.9603174603174603,0.2676618555635597,0.4099600308453939,12,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.875,0.9625,0.1061776243439516,0.6454972243679028,12,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6,0.6,0.1794835856423497,0.3973597071195132,12,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,1.0,1.0,0.0526410102182567,1.0,12,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.3,0.16,0.2751063837721568,-0.408248290463863,12,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857143,0.9603174603174603,0.2681025972969448,0.3779644730092272,13,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.61875,0.8250000000000001,0.2458666873042793,0.2083012795854194,13,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7333333333333334,0.8266666666666667,0.2093173502491848,0.4061811972299616,13,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6,0.6,0.1794835856423497,0.3973597071195132,13,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.4,0.08,0.3432068585992683,-0.3333333333333333,13,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8214285714285714,0.9603174603174603,0.1150902407152082,0.5669467095138409,14,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.71875,0.95,0.2422854068895111,0.3952847075210474,14,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.5333333333333333,0.3347952412807023,0.0,14,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5666666666666667,0.9066666666666668,0.1270819059225811,0.1924500897298752,14,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9,0.96,0.1610454503793332,0.816496580927726,14,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857143,0.9603174603174603,0.2681025972969448,0.3779644730092272,15,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.7375,0.1792908624587471,0.0,15,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7333333333333334,0.84,0.2453151720729668,0.4236592728681617,15,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6666666666666666,0.76,0.1536794388316374,0.3026137663344012,15,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.4,0.3244119835602371,0.0,15,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857142,0.8015873015873015,0.186444638344863,0.3779644730092272,16,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.71875,0.95,0.2422854068895111,0.3952847075210474,16,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7333333333333334,0.84,0.2453151720729668,0.4236592728681617,16,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8333333333333333,0.9466666666666668,0.150870060937884,0.5773502691896257,16,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9,0.96,0.1610454503793332,0.816496580927726,16,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7142857142857143,0.9603174603174603,0.2682950153734002,0.3779644730092272,17,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.875,0.9625,0.1061776243439516,0.6454972243679028,17,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.7,0.8400000000000001,0.1728286504032588,0.3779644730092272,17,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5666666666666667,0.9066666666666668,0.1270819059225811,0.1924500897298752,17,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9,0.96,0.1610454503793332,0.816496580927726,17,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8928571428571428,0.992063492063492,0.077797087836971,0.7857142857142857,18,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.71875,0.95,0.2422854068895111,0.3952847075210474,18,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.8666666666666667,0.9066666666666668,0.1679407405449174,0.6382847385042254,18,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.52,0.2638495388912685,0.0,18,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.3,0.16,0.2751063837721568,-0.408248290463863,18,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5833333333333334,0.7222222222222222,0.1474850579071342,0.3668996928526714,19,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.61875,0.8250000000000001,0.2458666873042793,0.2083012795854194,19,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,1.0,1.0,0.0526410102182567,1.0,19,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.9466666666666668,0.3201075995311964,0.0,19,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,1.0,1.0,0.1723756187922925,1.0,19,5,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.6904761904761905,0.9841269841269842,0.2131807554133982,0.346843987809648,20,1,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.86875,0.8625,0.1705888180181976,0.7375,20,2,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.9666666666666668,1.0,0.1081252941065351,0.8819171036881969,20,3,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.5,0.8400000000000001,0.1568039291864876,0.0,20,4,,,
rehab24_ex6_anatomical,classification,98,83,True,active,mlp,0.1,0.0399999999999999,0.3389365779663521,-0.816496580927726,20,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4642857142857142,0.4642857142857142,0.3703703703703703,-0.0714285714285714,1,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.60625,0.6062500000000001,0.2857142857142857,0.2125,1,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6000000000000001,0.6000000000000001,0.3,0.2,1,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6000000000000001,0.6000000000000001,0.3,0.2,1,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.7,0.7,0.3,0.5,1,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4166666666666666,0.4166666666666666,0.4444444444444444,-0.151744244666721,2,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.44375,0.44375,0.4285714285714285,-0.1060660171779821,2,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6000000000000001,0.6000000000000001,0.3,0.2,2,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6000000000000001,0.6000000000000001,0.3,0.2,2,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.4,0.6,-0.3333333333333333,2,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5238095238095238,0.5238095238095238,0.3703703703703703,0.043355498476206,3,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.44375,0.44375,0.4285714285714285,-0.1060660171779821,3,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5666666666666667,0.5666666666666667,0.35,0.1259881576697424,3,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5666666666666667,0.5666666666666667,0.35,0.1259881576697424,3,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.4,0.6,-0.3333333333333333,3,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4880952380952381,0.4880952380952381,0.3333333333333333,-0.0254823595718812,4,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.375,0.375,0.4285714285714285,-0.2711630722733202,4,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.35,0.0,4,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.35,0.0,4,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.4,0.6,-0.3333333333333333,4,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4166666666666666,0.4166666666666666,0.4444444444444444,-0.151744244666721,5,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4125,0.4125,0.4761904761904761,-0.1581138830084189,5,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.3999999999999999,0.5,-0.1815682598006407,5,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.3999999999999999,0.5,-0.1815682598006407,5,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.3999999999999999,0.6,-0.2182178902359924,5,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4404761904761904,0.4404761904761904,0.4074074074074074,-0.1129384878631564,6,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.60625,0.6062500000000001,0.2857142857142857,0.2125,6,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5333333333333333,0.5333333333333333,0.3,0.0808452083454443,6,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.4,0.4,-0.2425356250363329,6,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.5,0.0,6,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4047619047619047,0.4047619047619047,0.3703703703703703,-0.2229112850301411,7,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6375,0.6375,0.238095238095238,0.2982793795006522,7,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.3666666666666666,0.3666666666666666,0.45,-0.2886751345948128,7,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.35,0.0,7,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6000000000000001,0.6000000000000001,0.4,0.2182178902359924,7,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4761904761904761,0.4761904761904762,0.4444444444444444,-0.0409960030845393,8,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.28125,0.28125,0.5714285714285714,-0.3952847075210474,8,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5333333333333333,0.5333333333333333,0.4,0.0605227532668802,8,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.3999999999999999,0.5,-0.1815682598006407,8,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.5,0.0,8,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5476190476190476,0.5476190476190477,0.3333333333333333,0.0903507902905251,9,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.575,0.575,0.3333333333333333,0.1414213562373095,9,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4333333333333333,0.4333333333333332,0.45,-0.1259881576697424,9,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4333333333333333,0.4333333333333332,0.45,-0.1259881576697424,9,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.5,0.0,9,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5119047619047619,0.5119047619047619,0.2962962962962963,0.0278639106287676,10,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4375,0.4375,0.3333333333333333,-0.1813690625275029,10,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4666666666666667,0.4666666666666667,0.3,-0.1324532357065043,10,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4666666666666667,0.4666666666666667,0.3,-0.1324532357065043,10,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.4,0.6,-0.3333333333333333,10,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.4074074074074074,0.0,11,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5125,0.5125,0.4285714285714285,0.0219264504826757,11,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6333333333333333,0.6333333333333333,0.35,0.2357022603955158,11,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6333333333333333,0.6333333333333333,0.35,0.2357022603955158,11,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6000000000000001,0.6000000000000001,0.4,0.2182178902359924,11,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4285714285714285,0.4285714285714285,0.3333333333333333,-0.1889822365046136,12,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5375,0.5375,0.2857142857142857,0.0912870929175276,12,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5333333333333333,0.5333333333333333,0.3,0.0808452083454443,12,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5333333333333333,0.5333333333333333,0.3,0.0808452083454443,12,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.5,0.0,12,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5476190476190476,0.5476190476190477,0.3333333333333333,0.0903507902905251,13,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.575,0.575,0.3333333333333333,0.1414213562373095,13,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4333333333333333,0.4333333333333332,0.45,-0.1259881576697424,13,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4333333333333333,0.4333333333333332,0.45,-0.1259881576697424,13,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.5,0.0,13,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4761904761904761,0.4761904761904762,0.4444444444444444,-0.0409960030845393,14,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5125,0.5125,0.4285714285714285,0.0219264504826757,14,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6333333333333333,0.6333333333333333,0.35,0.2357022603955158,14,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6333333333333333,0.6333333333333333,0.35,0.2357022603955158,14,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.8,0.8,0.2,0.6546536707079772,14,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6309523809523809,0.6309523809523809,0.2962962962962963,0.238455241619133,15,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4125,0.4125,0.4761904761904761,-0.1581138830084189,15,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5666666666666667,0.5666666666666667,0.35,0.1259881576697424,15,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4333333333333333,0.4333333333333332,0.45,-0.1259881576697424,15,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4,0.3999999999999999,0.6,-0.2182178902359924,15,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4642857142857142,0.4642857142857142,0.3703703703703703,-0.0714285714285714,16,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.475,0.475,0.3809523809523809,-0.05,16,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6333333333333333,0.6333333333333333,0.25,0.2886751345948128,16,3,,,
